,Datum,"Summe endverbrauchte Energie Regelblock Schweiz
Total energy consumed by end users in the Swiss controlblock","Summe produzierte Energie Regelblock Schweiz
Total energy production Swiss controlblock","Summe verbrauchte Energie Regelblock Schweiz
Total energy consumption Swiss controlblock","Positive Tertiär-Regelenergie
Positive tertiary control energy","Negative Tertiär-Regelenergie
Negative tertiary control energy","Durchschnittliche positive Tertiär-Regelenergie Preise
Average positive tertiary control energy prices","Durchschnittliche negative Tertiär-Regelenergie Preise
Average negative tertiary control energy prices","Produktion Kanton TI
Production Canton TI","Verbrauch Kanton TI
Consumption Canton TI","Produktion Kanton VS
Production Canton VS","Verbrauch Kanton VS
Consumption Canton VS",Transit,Import,Export
669,2021-11-01,1167881412.602,886191316.2742,1310018739.431,14933683.35,-8290700.0,95577.118951,41670.714772,73767819.149,59716016.994,137840120.40255,73780145.15245,365232435.0,798419079.0,374020263.0
670,2021-11-08,1191573023.055,1011590883.8476,1325871031.435,26318500.0,-8371800.0,105041.848491,43207.644617,66021158.71,60888252.821,242250507.3635,68132327.56266,463629269.0,807269684.0,492442972.0
671,2021-11-15,1204604081.664,1035377456.9312,1347303006.893,15847083.34,-9121000.0,119434.769753,49009.039325,80818178.045,62526750.316,234689398.3367,66056097.78313,371322749.0,723441705.0,410956161.0
672,2021-11-22,1279720849.871,1019171706.5276,1449523714.853,13288500.02,-6371000.0,110687.976437,44433.269132,81893077.127,65372299.652,254076839.1754,78505983.70615,374783237.0,819649889.0,388521744.0
673,2021-11-29,1323101230.966,1041691947.1024,1488914921.021,14267916.64,-12342150.0,98839.838011,72083.87913,79798760.074,71642785.38,209044398.46023,92765270.8498,415794720.0,873962140.0,425840976.0
674,2021-12-06,1341483681.389,1128834648.441,1516981985.402,19499500.0,-16111833.33,103095.622656,73013.978823,65210441.978,71020738.428,190159168.58915,97253869.5659,306875292.0,728169321.0,338808030.0
675,2021-12-13,1318567109.999,1223483613.363,1468735079.917,9862250.0,-11994750.0,103121.324031,92780.611943,80092584.927,70570419.916,200698938.04775,95658185.05402,310737536.0,614796184.0,368761482.0
676,2021-12-20,1230162468.679,1106912374.253,1427227399.881,7068716.67,-16439000.0,107798.34306,106982.978042,60513544.751,70724975.444,133188686.7396,90137143.74003,372814334.0,748461485.0,427269918.0
677,2021-12-27,1057562750.901,995689753.007,1258826963.28,3031000.0,-14624250.0,35392.784263,48706.808013,36928706.281,64676866.126,38921141.06024,78587040.89787,598562870.0,863027873.0,598958128.0
678,2022-01-03,1215864241.986,1059217492.483,1378602665.618,23058700.0,-16196350.0,118464.394177,48131.45129,37855583.168,63959140.097,72151906.2834,88766533.93931,566294724.0,890137678.0,569621658.0
679,2022-01-10,1333469958.351,1219036353.129,1495242145.028,38855750.0,-5661300.0,161986.499525,40404.015,71827077.884,70234162.383,221148606.53775,99063922.746,371735713.0,699944466.0,422403635.0
680,2022-01-17,1320182800.007,1186104878.775,1467820706.851,31019950.0,-12716000.0,136017.562601,45540.812627,57340142.915,66834238.219,232151976.72864,94179563.8038,424471528.0,736501725.0,453384733.0
681,2022-01-24,1303993992.952,1272482881.474,1439180146.644,22121750.01,-13639900.0,151840.877138,41319.823108,72333786.102,68196995.276,253306135.7768,89102948.2825,417119791.0,678136153.0,510036396.0
682,2022-01-31,1278729320.997,1082188602.352,1447225054.185,12835200.0,-10543500.0,94287.283244,55780.780298,56286015.963,64095071.609,214490211.03453,96389417.3486,483194979.0,851864414.0,485480272.0
683,2022-02-07,1257580504.279,1086009940.675,1427316105.242,12149000.0,-15845750.0,59871.517682,63545.236086,58653108.019,64522220.907,134675887.93313,88712726.02965,547329178.0,903483235.0,560711305.0
684,2022-02-14,1231561288.56,1073535415.305,1403159957.46,20168150.0,-9522866.65,83006.197375,52388.593846,44851631.471,66206997.839,112511631.38895,94680108.09053,615284653.0,949617232.0,618584372.0
685,2022-02-21,1219476145.041,1090542648.816,1379409566.237,10560450.0,-18646250.0,63098.517543,79613.714271,56490566.891,61530903.334,108056346.90925,88086813.79001,567779323.0,869399960.0,579158029.0
686,2022-02-28,1222288923.169,1094793309.224,1326130009.304,11969850.0,-10417750.0,118856.073834,82836.376019,67265329.998,62369316.566,116485385.26528,75918092.27971,539119934.0,794659121.0,562234044.0
687,2022-03-07,1207182298.248,985390690.663,1335435712.054,8770800.0,-11420250.0,137932.243852,120478.275312,33114475.341,66489160.178,107942541.858,71570181.75078,574059766.0,932265413.0,581152612.0
688,2022-03-14,1145337314.961,1058315383.124,1291555729.563,33032000.0,-10783800.0,144094.725081,62767.300677,47257866.869,58686115.996,121331780.90111,65524977.28002,512971473.0,778166935.0,543848463.0
689,2022-03-21,1101789521.823,1026273181.087,1264117397.965,12052400.0,-9623500.0,77955.95613400001,68471.956373,39870221.399,55229944.469,92305431.01171,62944877.53827,526507044.0,803514155.0,564579058.0
690,2022-03-28,1159146583.736,1154571541.261,1279277282.866,45052750.0,-8279150.0,190595.513529,45020.03072,47538918.971,56834251.11,152740055.16094,65670713.30176,425524229.0,613782947.0,488031867.0
691,2022-04-04,1148345394.024,1143890110.687,1283575386.929,16907800.0,-11839250.0,117780.076,79627.078,47219885.736,56645276.523,103096595.36041,66145887.87381,384222497.0,581719163.0,440991315.0
692,2022-04-11,977730941.311,1095031128.318,1164168652.916,4431750.0,-20150650.0,35491.845,80794.325,27578407.291,54074180.937,73905246.4008,58416856.46729,483546703.0,603395231.0,533278322.0
693,2022-04-18,980881634.662,1144166899.591,1129785910.4,11901250.0,-8753850.0,77322.829,45522.884,44934922.885,53573659.012,100489426.09875,62570240.06156,458109459.0,525674727.0,539176912.0
694,2022-04-25,1034111411.637,1154312303.259,1189794966.184,9110150.0,-13177500.0,64927.783,61154.992,40003861.842,52291463.628,125027599.9697,68540267.20136,412626583.0,544012596.0,507672330.0
695,2022-05-02,1027602019.106,1152775326.504,1151239666.783,16693000.0,-8713000.0,106034.097,49620.008,41939714.684,52635815.633,143481411.34515,70668017.74561,345424671.0,464998860.0,465738240.0
696,2022-05-09,969742779.694,1266680912.302,1148437138.405,13793050.0,-6588000.0,77322.425,44965.207,51651127.083,49123634.556,165646985.2562,84159504.5307,466500121.0,511087688.0,628924249.0
697,2022-05-16,969010021.653,1426009033.196,1134897735.264,20824750.0,-3249500.0,105244.424,22266.913,60201139.777,51796650.703,244399638.9614,80879140.0922,397402295.0,415180244.0,705690633.0
698,2022-05-23,916241005.589,1194390581.754,1136709783.109,11789300.0,-14844950.0,59291.717,54628.693,53915341.701,52121099.891,220262934.9814,101418583.84215,394972964.0,469840152.0,526952652.0
699,2022-05-30,965081070.3955,1202873233.004,1139618058.193,10522350.0,-10192400.0,68158.646,44981.179000000004,50590007.718,50700948.708,252635011.1788,102579011.66202,340890539.0,458328803.0,521544792.0
700,2022-06-06,929276620.299,1183619925.812,1180550915.792,9240000.0,-7990500.0,70042.901,46761.409999999996,43185320.316,48844523.862,254720051.8577,146435631.72186,385744985.0,504930392.0,508987843.0
701,2022-06-13,962465182.499,1105986591.0676,1116277411.805,34224700.0,-4855750.0,162014.55299999999,27685.165,43444402.274,49914036.316,339699706.1471,77324309.38898,418849132.0,567547441.0,557235438.0
702,2022-06-20,976555743.6521,1190035082.0005,1190421657.139,26187250.0,-7992817.0,182666.959,42029.278,49361861.132,51670554.038,350099140.6346,98438401.75962,383488724.0,529572797.0,528775342.0
703,2022-06-27,959892040.3137,1215309446.503,1176723096.181,17594000.0,-17923750.0,140888.383,99049.668,48855043.359,52582580.842,334492046.4679,99706918.75631,416633567.0,531082630.0,568868931.0
704,2022-07-04,944671460.6491,1238348512.574,1141251928.91,12651550.0,-12327200.0,116381.157,90032.22,40374600.333,51280033.259,319851203.08889997,99776012.06461,424130202.0,518014582.0,614049865.0
705,2022-07-11,935248438.1265,1268655523.887,1123182356.241,3194250.0,-6524000.0,59673.788,79845.044,26823544.467,53354265.881,329235422.393,98604675.18898,419673939.0,480530320.0,624703559.0
706,2022-07-18,933511292.3175,1474586091.856,1109035039.213,12056000.0,-4990500.0,117780.473,75716.089,29972180.759,54221338.796,429713474.1984,93739205.30573,386958536.0,412501749.0,776919551.0
707,2022-07-25,880416432.8425,1369335812.22,1065842291.474,8962250.0,-14772000.0,89065.255,119447.207,27106269.283999998,53792024.725,380135749.0096,93408822.58487,460660208.0,485601928.0,788157333.0
708,2022-08-01,863643994.2765,1228625418.577,1059839332.147,11478950.0,-10720000.0,161659.19,86720.312,21606932.437,48974509.771,318292156.8834,83925076.62280001,420427245.0,486906387.0,654791365.0
709,2022-08-08,898737066.6755,1250605687.795,1094836160.163,8758000.0,-15896250.0,138270.07200000001,87766.099,23598111.172,46959763.77,331208137.3593,93536322.43709,400861945.0,464892212.0,619562430.0
710,2022-08-15,940533559.1415,1225493278.325,1143256701.821,9128700.0,-43617250.0,132243.644,205195.654,30033868.924,47147228.63,326454835.7625,99033586.77548,307729371.0,382757211.0,463927726.0
711,2022-08-22,943237243.879,1307698215.73,1110007706.471,7189500.0,-19823167.0,111560.737,200803.881,17124867.236,51143964.172,332084719.5496,94901448.924,361866148.0,400323912.0,596918416.0
712,2022-08-29,951729519.0969,1190316593.15,1155984811.014,17890100.0,-10627700.0,196886.525,151129.378,19266375.08,52854382.96,304804247.4605,92562295.10343,471687925.0,554605638.0,587900527.0
713,2022-09-05,960710709.91,1292251601.205,1127709526.227,11579250.0,-15424750.0,166622.559,88334.581,30970678.03,50712287.582,317597384.2498,82140742.69173,411285520.0,445397839.0,608929948.0
714,2022-09-12,976504309.599,1232684873.869,1182192318.537,8885000.0,-20710200.0,124529.359,110698.216,24072517.932,50785778.53,260449069.4751,87181324.99154,437838373.0,554909929.0,604328488.0
715,2022-09-19,980024390.574,1136104365.264,1123968193.258,4275450.0,-11632250.0,63605.565,75959.698,19835219.898,48704642.837,169673251.57742,70182009.76734,441429692.0,564565970.0,575933279.0
716,2022-09-26,1036352160.016,1102499606.421,1243344329.275,15941000.0,-12791650.0,149604.157,68758.909,17241702.437,52554125.774,126976631.12388,86322695.7816,414716341.0,615080265.0,473944669.0
717,2022-10-03,974310492.584,1206948963.844,1171852339.777,19598400.0,-7824500.0,137490.487,56888.314,21002982.804,52371868.739,150928782.7194,81703413.12046,568384070.0,662968206.0,697245462.0
718,2022-10-10,977602869.218,1068293022.478,1157667241.111,9638000.0,-7022750.0,123173.579,40486.266,19687007.805,48998335.043,119121049.59476,69266223.22409,419638810.0,588545572.0,498294504.0
719,2022-10-17,972076324.164,1082886808.442,1187059049.294,8234800.0,-8591850.0,57608.869,41019.953,34125466.86,51776747.817,136962246.08134001,83183325.07221,411082204.0,587727414.0,482557929.0
720,2022-10-24,993682069.041,1280843748.6,1158399993.785,7930250.0,-7405700.0,44144.778,12965.654,57757341.17,51626341.949,177911696.87424,82269737.36173,344344667.0,396522468.0,518144084.0
721,2022-10-31,1030595112.125,1065464673.657,1220280145.38,9990900.0,-8238900.0,61064.313,29560.281,41300648.149,52087640.491,104910005.37825,91344775.97208,376705281.0,580754633.0,425126291.0
722,2022-11-07,1080971802.083,1056140688.233,1232210683.855,27672600.0,-6010250.0,103819.747,26043.882,39346358.826,54414354.555,79128969.43252,73380645.22425,555649220.0,761220334.0,584145631.0
723,2022-11-14,1109067738.333,1037825001.815,1298301055.307,28842700.0,-7027500.0,124054.709,55626.192,41177129.886,57368790.929,86322871.4049,90177110.02212,546282643.0,831034964.0,569628761.0
724,2022-11-21,1173901066.155,996901409.847,1367702913.495,54485900.0,-5471500.0,201572.626,39014.662,34083541.993,59749040.793,74868386.14445,91641965.55714,573359825.0,952053085.0,580403615.0
725,2022-11-28,1205302857.089,1154934297.887,1394628613.23,42801950.0,-7978500.0,205601.198,55747.966,54083013.544,64621555.886,172433389.88405,94849965.26905,406107683.0,730980483.0,490447059.0
726,2022-12-05,1264630714.154,1148599915.487,1444163046.539,25781800.0,-11355250.0,224490.18,72356.353,69910100.814,64480560.249,184771198.44575,97903038.6294,330414274.0,687189066.0,390910139.0
727,2022-12-12,1327091011.461,1374741530.638,1487146700.227,34150500.0,-1186450.0,252489.117,23678.131,86570657.049,69175282.499,232374508.8611,92493278.5392,282733627.0,567771315.0,454584195.0
728,2022-12-19,1139737528.599,1001537124.01,1359609586.193,21104250.0,-15373750.0,78508.509,65946.786,40753615.75,63202060.39,91982107.30015,102571490.49221,524419935.0,885319235.0,526461667.0
729,2022-12-26,985670637.211,997023602.158,1252488272.841,6538133.0,-14660350.0,16569.449,4429.114,22405008.326,58282729.59,69257164.09895,113294443.62714,468742793.0,734959516.0,478841731.0
730,2023-01-02,1050984275.297,1030956085.789,1213406257.786,12752000.0,-12084650.0,36849.632,35389.188,29238661.821,55216996.047,80521121.7555,95598773.11656,586352426.0,798964807.0,616094175.0
731,2023-01-09,1169873530.109,1095634590.305,1351055604.943,13948200.0,-5447750.0,61700.307,14417.988,64741040.75,61454261.845,123414665.0821,104372627.0202,663831728.0,930018450.0,674302619.0
732,2023-01-16,1302864036.833,1352560241.82,1463325595.128,49138800.0,-1721750.0,123575.844,12331.485,81525550.709,64968418.254,281628017.78269,112565907.1944,497242193.0,735642839.0,624539210.0
733,2023-01-23,1307399946.389,1435159025.328,1452708242.983,40552450.0,-4332200.0,126821.802,28185.636,100505457.032,64080045.514,320394285.3882,104987666.7711,417651618.0,622306544.0,604359976.0
734,2023-01-30,1233652769.893,1155780350.909,1404912177.604,42149400.0,-13479550.0,74966.235,52519.614,73060944.527,58625330.916,212150851.96177,106178464.3331,531052049.0,846635352.0,597146992.0
735,2023-02-06,1246107190.527,1277839579.146,1383957741.825,23758050.0,-11476750.0,74786.111,42720.972,75858360.91,63494633.997,253839573.08713,97546755.1779,527732008.0,764014209.0,657497809.0
736,2023-02-13,1147685751.841,1095427599.689,1309225104.135,14597650.0,-19065400.0,42790.354,56360.92,49244068.517,58344382.847,180811830.07584,95089769.63414,608299153.0,903331780.0,689129642.0
737,2023-02-20,1104027703.162,1137854622.481,1232211968.313,30145150.0,-18041700.0,60700.124,64097.674,47783313.667,55133052.505,213781739.88578,86371114.65521,543997941.0,732759541.0,637903368.0
738,2023-02-27,1199242175.315,1284536437.716,1297765779.557,35849700.0,-9963350.0,85163.007,34905.149,61411518.104,58157240.893,295848020.49633,81567516.40713,549980766.0,711118262.0,697269850.0
739,2023-03-06,1142071771.42,1237993744.687,1271099139.097,13363050.0,-9872100.0,48498.012,38153.795,41728476.259,52945529.766,260715791.67787,93841617.26328,395104979.0,563594261.0,530012181.0
740,2023-03-13,1077982988.45,1128635073.923,1252375655.686,13313800.0,-15589800.0,28953.948,36839.89,31507081.527,51949026.923,126965226.0181,89519076.07288,418453809.0,623994127.0,499711875.0
741,2023-03-20,1042455122.637,1099699807.175,1208060410.181,8307200.0,-11321850.0,28735.011,38413.686,31396790.292,49192409.28,133333741.70021,83609608.4164,412737938.0,600818004.0,492029660.0
742,2023-03-27,1072023697.681,1135157910.925,1268921877.912,11416500.0,-13734117.0,37706.662,18081.844,29651337.742,52976735.08,137296142.59726,97515361.2286,394398954.0,604279132.0,470031629.0
743,2023-04-03,1030361341.318,1161939278.75,1185862054.692,7652000.0,-17555100.0,39804.095,32175.781,26714310.229,51742784.601,161033628.60534,84720218.85875,451063737.0,601502778.0,577445683.0
744,2023-04-10,1008988383.818,1080117904.118,1151796883.185,26075250.0,-4837250.0,75913.027,12423.358,25190555.731,49002833.369,142149349.77215,71787433.4681,432740626.0,559880065.0,488013221.0
745,2023-04-17,1026759984.458,1166648513.468,1147692638.058,30214450.0,-5957850.0,85373.826,16568.108,28474777.565,51729025.155,168865654.6051,55439222.26558,483599500.0,547559773.0,567035127.0
746,2023-04-24,984450751.656,1178569638.075,1145090872.456,7766550.0,-21428000.0,22619.905,39038.487,34120499.465,49755682.514,136754398.81322,56580986.16215,383169867.0,468848097.0,502232882.0
747,2023-05-01,923264850.9138,1170031158.036,1097062547.059,6541000.0,-16235700.0,8724.328,35852.808,47427711.332,49527339.669,186937731.9638,83035824.969,287526055.0,383650931.0,457020112.0
748,2023-05-08,953137040.749,1334731930.346,1080031146.6759999,9248900.0,-7062600.0,29396.011,15274.325,61203837.581,48232215.998,241657806.7053,75264923.43477,325239847.0,362991994.0,618360931.0
749,2023-05-15,914813104.953,1050977040.702,1106996706.9,13025600.0,-9080500.0,36990.546,20387.015,44062311.837,49561163.366,157711359.59759,80976333.37665,405219249.0,565353519.0,510046460.0
750,2023-05-22,906460768.554,1231567110.869,1074952425.73,6249900.0,-15973300.0,19056.301,24479.781,60131481.015,49949479.617,231448629.2564,84596630.84083,308050403.0,391763366.0,545883881.0
751,2023-05-29,881731424.9395,1238591960.095,1077699033.409,4538500.0,-10549650.0,20957.239,16096.162,59629776.836,47968828.225,256436410.3792,93858196.38544,348258728.0,424601330.0,586022183.0
752,2023-06-05,898087138.9221,1376121408.812,1067219130.005,7896200.0,-8526633.0,22174.851,1188.3930000000003,60326135.353,46291278.382,299797812.8762,88974844.311,312132258.0,332549187.0,642231218.0
753,2023-06-12,899339286.0985,1390817402.698,1076354233.658,16121650.0,-8564100.0,40634.473,24277.324,58720165.626,46496193.662,314195572.7192,103367511.76201,287830084.0,314711557.0,630046633.0
754,2023-06-19,918757044.9825,1344361366.926,1097531511.521,13326050.0,-7441650.0,38253.47,15831.439,55968006.72,47596943.651,362407374.49120003,98363019.31226,362566817.0,393713503.0,641227910.0
755,2023-06-26,919228868.174,1475126049.091,1138688616.04,21753300.0,-4742750.0,43377.806,17331.951,40154609.73,48502043.435,359908227.4025,109002168.3354,334720735.0,362918031.0,699314159.0
756,2023-07-03,905589367.1555,1461786427.967,1098489378.338,11384417.0,-9525150.0,22104.563,16738.841,26966895.455,49456177.157,348902257.2368,101416582.228,352430889.0,375446409.0,738807946.0
757,2023-07-10,916595029.4725,1553071804.146,1129634612.402,20647350.0,-6474450.0,50439.964,14602.892,34026472.853,53671758.021,401481223.6796,103081651.0345,346668342.0,350541209.0,774029801.0
758,2023-07-17,871566823.2817,1591466807.14,1040324519.514,9581000.0,-13900900.0,20633.505,-13105.504,37729564.972,51542994.24,422941982.2577,92049903.80153,291485925.0,298703634.0,849876765.0
759,2023-07-24,825157876.1621,1499557120.332,995782262.366,9231000.0,-22513150.0,23414.728,21044.64,21707738.55,47631662.045,365225034.8647,91957359.1159,288665110.0,295615961.0,799410920.0
760,2023-07-31,784081717.9204,1384743890.757,993050728.34,3395750.0,-18895050.0,12529.366,11666.872000000001,22555286.9,42922848.772,302245799.0964,97078077.7973,304197541.0,329246162.0,721176003.0
761,2023-08-07,858747797.4952,1339790179.851,1031444111.624,14266550.0,-9466450.0,45353.752,15707.632,19626705.432,40088081.17,291930715.6164,93672922.5561,320016936.0,352792245.0,661407602.0
762,2023-08-14,914407546.5315,1422013251.695,1061511182.532,15649900.0,-4659050.0,56954.539,10938.464,18509339.095,44163616.84,395824052.2354,91145652.9733,240159949.0,262339456.0,622767903.0
763,2023-08-21,974557608.8077,1465616847.325,1136677006.916,19758400.0,-5222350.0,95305.866,13305.098,37980283.08,54951988.742,435447016.3455,95351074.4034,295332289.0,312712542.0,641667983.0
764,2023-08-28,922204879.4049,1497487719.026,1070574842.395,5045050.0,-16977150.0,21177.087,39354.272,74004348.097,50431112.251,308483753.735,79283894.84898,258639576.0,266722749.0,693376569.0
765,2023-09-04,928022075.0472,1396350825.047,1100062086.519,5978750.0,-7001100.0,22476.343,21004.678,56310487.767,48162325.242,308101073.0593,99031518.225,314973312.0,360229158.0,656231141.0
766,2023-09-11,932540278.5022,1474239727.14,1055296791.628,8232750.0,-4978550.0,36412.778,22526.438,66645958.074,48182297.791,375284939.158,73630756.169,245090511.0,264153134.0,682760631.0
767,2023-09-18,929483368.27,1451605112.403,1130434526.086,10464600.0,-13584850.0,32172.255,18615.04,95216150.447,55172834.72,269222993.6195,96092056.407,318951290.0,341013849.0,661820338.0
768,2023-09-25,916435560.077,1436554952.227,1070731760.026,8420300.0,-9833050.0,38133.852,29707.094,87288352.379,47166029.67,264650573.13469,76430538.584,281114360.0,302847734.0,668311897.0
769,2023-10-02,927431892.4799,1255095236.029,1053282804.959,3650250.0,-4567000.0,17784.126,19144.285,62831387.417,46373279.541,227733385.2629,69857360.407,425531635.0,453840935.0,655315841.0
770,2023-10-09,932461579.203,1158494888.492,1048728469.773,5905300.0,-3816350.0,19955.149,17544.725,50479982.55,44876038.763,200614650.58255,74051619.492,462097274.0,525386686.0,634910319.0
771,2023-10-16,1001305147.106,1207720473.463,1168388954.227,25746667.0,-6176750.0,64087.472,19494.305,85608275.518,52932128.763,174444122.18555,86401134.319,511303882.0,576720694.0,615786527.0
772,2023-10-23,1029486697.318,1408013950.028,1207337814.099,16381900.0,-5459250.0,43991.294,15862.653,127687896.606,56385204.645,151730265.06455,79541180.049,443763718.0,461029186.0,661493302.0
773,2023-10-30,1075602919.075,1429566458.45,1265881859.956,23492200.0,-3175750.0,58226.703,5178.448,130658882.356,52560629.126,122661636.00953,77493355.271,499645437.0,513997035.0,677584916.0
774,2023-11-06,1135641903.984,1313927534.775,1272541279.61,18786000.0,-5297500.0,53942.389,12573.411,112344357.38599999,56098346.36,113447232.1973,80496260.887,551206316.0,635653086.0,676947840.0
775,2023-11-13,1124027314.55,1401005815.207,1290238914.805,16554050.0,-6333700.0,42214.62,17937.643,99949238.404,55056588.47,189224994.77173,90808556.922,514689904.0,582730074.0,693376585.0
776,2023-11-20,1171333941.773,1384198344.901,1310242278.768,26540750.0,-11946867.0,39679.123,32857.623,92210774.657,56865558.894,208949878.9936,92761688.538,525231453.0,603861718.0,677309236.0
777,2023-11-27,1282355626.805,1609281660.768,1422769030.443,28563200.0,-6256050.0,83103.807,17088.663,124374265.565,62569604.485,335710582.6679,94210331.043,344303741.0,446825578.0,632930344.0
778,2023-12-04,1280435926.276,1450274071.084,1428682271.116,16154750.0,-2498500.0,47827.181,9503.879,93917918.86,66861420.275,283124836.2516,94189387.192,455294514.0,598576249.0,619935284.0
779,2023-12-11,1199694745.856,1333470486.332,1369095551.65,15508850.0,-7232300.0,41244.679000000004,18968.206,53634016.46,63642616.259,215795336.285,103227676.286,560049225.0,713009461.0,677106914.0
780,2023-12-18,1154752270.605,1199917865.294,1336427366.613,6973150.0,-20781050.0,21777.994,17228.124,68529467.239,57506592.207,132920312.3797,94638959.067,648398210.0,827499053.0,690632129.0
781,2023-12-25,997332502.521,1032293040.242,1273645943.273,37525650.0,-8946100.0,28940.463,-34377.904,31752769.556,57260127.31,78748445.45125,105041094.419,471556856.0,733062191.0,491260866.0
782,2024-01-01,1064680594.234,1110359388.994,1277226368.314,15034950.0,-6386950.0,33169.977,9272.991,56861259.903,57630742.131,123737184.88215,105311178.733,398621398.0,626430789.0,459071807.0
783,2024-01-08,1324857579.187,1642693774.693,1444438352.144,33645050.0,-3907300.0,70494.476,11914.816,112790642.401,62924516.464,365076417.2532,92658446.23,459852265.0,553976648.0,751812695.0
784,2024-01-15,1297941168.848,1530611518.746,1444645277.187,27617833.0,-14786150.0,58014.320999999996,24952.418,105512098.97,66148924.657,320324784.90769,98321133.529,496760417.0,632986381.0,718468936.0
785,2024-01-22,1182760528.091,1296555513.523,1330130387.931,10555500.0,-21213550.0,21881.466,24603.464,76715230.826,62126203.576,197559243.2241,96681384.762,674858318.0,795503773.0,761468454.0
786,2024-01-29,1173202366.727,1336636976.91,1320993883.655,11313150.0,-13886100.0,29201.885,18033.205,71280700.158,61771459.177,218286341.7868,84825903.752,642186317.0,782489709.0,797702644.0
787,2024-02-05,1130489496.629,1246700554.421,1280805385.619,8015867.0,-8875950.0,15663.359,20066.004,78509617.303,58003863.667,185568744.75084,86966984.792,583766909.0,741311478.0,706772721.0
788,2024-02-12,1099212436.302,1282323121.831,1243168897.819,11381450.0,-14023400.0,23551.783,20232.339,83524194.621,56783769.752,227522268.597,91000496.238,560112835.0,689737643.0,728401508.0
789,2024-02-19,1110145265.948,1363172550.082,1257773563.886,24756800.0,-10030750.0,29775.891,-18146.188,72599041.813,57523273.728,228922041.95975,89643708.01099999,596265275.0,701307429.0,806311283.0
790,2024-02-26,1109521271.074,1367246101.618,1249346733.277,19199750.0,-6086000.0,35893.272,9044.879,84349373.754,61017458.792,244643218.36273,93264677.042,511863678.0,610729259.0,728058502.0
791,2024-03-04,1126414807.078,1388204091.505,1227927733.64,36772300.0,-4679600.0,51384.532,9915.905,95621033.211,57541137.326,273856408.80626,71759437.949,489991904.0,527173747.0,686341133.0
792,2024-03-11,1078161020.679,1312896600.775,1194722908.31,10223000.0,-11621000.0,23613.14,17038.348,98851726.377,53077988.86,178202564.9078,63572112.088,553112371.0,598460536.0,715496727.0
793,2024-03-18,1035875895.337,1366290196.032,1160402748.758,9353417.0,-7931500.0,21904.77,-4392.910000000001,90634464.216,49542577.879,160604127.54352,57424138.716,466955509.0,498225690.0,703079971.0
794,2024-03-25,1005960218.867,1330419422.668,1118256432.94,39976250.0,-5096500.0,54506.152,-38961.593,86664902.023,58967532.623,145202166.19681,70771099.898,464080567.0,472776014.0,683896400.0
795,2024-04-01,954092755.167,1264054549.205,1144210432.921,10641250.0,-6117000.0,22259.833,-56284.142,80002361.831,59534759.407,104668034.37955,77939377.036,457357749.0,488649226.0,607579534.0
796,2024-04-08,946679781.3975,1399927915.243,1129687006.3240001,6111000.0,-11192083.0,14911.389,-17918.257,91518635.898,56345572.11,151600394.1502,80685904.718,386310232.0,392573252.0,662182656.0
797,2024-04-15,1034730994.1899999,1418382632.614,1213636821.021,20378750.0,-8090500.0,32988.144,266.4469999999999,105915060.556,53583027.223,155330181.56511,85162704.807,359285506.0,412594610.0,616885616.0
798,2024-04-22,1059257415.906,1396641486.435,1199099349.61,31666500.0,-9191000.0,70611.889,-59639.199,83955544.97,57849144.985,209792193.6082,87954553.96,334714266.0,387738257.0,584924232.0
799,2024-04-29,936867718.931,1226505356.829,1104626157.914,10786250.0,-10128000.0,27861.356,-52277.499,90989027.604,55801482.867,182435713.11065,89576456.364,320726876.0,405930739.0,527630950.0
800,2024-05-06,891558792.868,1306647045.511,1052417674.991,9991250.0,-10302750.0,24307.759,-170805.11,97065950.995,55654304.865,204268136.8724,91736763.265,446152130.0,462552361.0,716434048.0
801,2024-05-13,924831193.194,1364319301.894,1085715734.405,13449050.0,-5502417.0,25836.925,-3573.699,109054531.413,59759506.868,227881644.8522,81469608.932,413920393.0,419874696.0,698364959.0
802,2024-05-20,901204214.26,1319343689.249,1057651144.402,10571750.0,-4720000.0,30330.452,-1164.057,108735378.394,52275455.659,235422151.8494,89093008.616,384654771.0,414012206.0,675654554.0
803,2024-05-27,922445765.761,1192382041.24,1071291064.095,9631000.0,-2241500.0,28217.385,1688.087,105122370.788,48143071.12,222070743.3677,84887015.627,432750844.0,466096272.0,587185170.0
804,2024-06-03,901528204.1901,1451990090.298,1086044079.873,13159750.0,-3449750.0,26975.067,-2615.4030000000002,97252672.108,48882529.73,260775576.1525,92039859.954,339439014.0,339709391.0,705640836.0
805,2024-06-10,897999199.1369,1420597148.729,1098859811.478,11022000.0,-10288034.0,23223.62,-941.1149999999999,115589001.031,51769884.486,240476191.6105,103069398.206,378992874.0,390653967.0,712425218.0
806,2024-06-17,913044459.2547,1672654359.023,1105106464.234,30295000.0,-1530750.0,186367.415,-4475.805,136286040.379,52439736.095,314301032.7665,105238966.189,282294640.0,283599685.0,851080646.0
807,2024-06-24,913708309.8325,1768311309.738,1142990947.323,22951100.0,-3063500.0,48899.655,-51708.223,136788015.636,47843254.8,304096969.7288,104740670.267,282174615.0,282384773.0,907697346.0
808,2024-07-01,898713138.7822,1751381185.254,1143346962.254,13498700.0,-6613500.0,20275.753,-33439.298,121963153.492,45318638.85,243892657.9656,100039413.431,258967752.0,258967752.0,867139758.0
